Date,Bullish,Neutral,Bearish,Bull 8 wk mov avg,Bull 16 wk mov avg,Bear 8 wk mov avg,Bear 16 wk mov avg,Neutral 8 wk mov avg,Neutral 16 wk mov avg,Bull-Bear Spread,Close,Close in 4 wks,Close in 8 wks
11-16-06,0.47,0.23,0.31,0.48,0.21,0.34,0.35,0.18,0.21,0.16,1400.08,1422.34,1418.78
11-23-06,0.42,0.16,0.42,0.47,0.21,0.35,0.35,0.18,0.21,0.00,1406.09,1425.84,1426.37
11-30-06,0.40,0.12,0.47,0.47,0.20,0.35,0.35,0.18,0.20,-0.07,1395.97,1424.73,1436.31
12-7-06,0.39,0.19,0.42,0.46,0.19,0.36,0.36,0.18,0.19,-0.03,1412.90,1418.34,1445.94
12-14-06,0.41,0.21,0.38,0.44,0.19,0.37,0.36,0.19,0.19,0.03,1422.34,1418.78,1450.02
12-21-06,0.39,0.18,0.43,0.43,0.18,0.38,0.37,0.19,0.18,-0.03,1425.84,1426.37,1456.81
12-28-06,0.46,0.18,0.36,0.43,0.17,0.38,0.37,0.19,0.17,0.10,1424.73,1436.31,1459.85
1-4-07,0.49,0.22,0.29,0.43,0.18,0.38,0.36,0.19,0.18,0.20,1418.34,1445.94,1406.01
1-11-07,0.44,0.21,0.34,0.43,0.18,0.39,0.36,0.18,0.18,0.10,1418.78,1450.02,1406.18
1-18-07,0.58,0.15,0.27,0.45,0.18,0.37,0.36,0.18,0.18,0.31,1426.37,1456.81,1392.28
1-25-07,0.40,0.27,0.33,0.45,0.19,0.35,0.35,0.20,0.19,0.06,1436.31,1459.85,1431.64
2-1-07,0.46,0.23,0.31,0.45,0.19,0.34,0.35,0.21,0.19,0.16,1445.94,1406.01,1422.53
2-8-07,0.46,0.24,0.30,0.46,0.20,0.33,0.35,0.21,0.20,0.16,1450.02,1406.18,1439.37
2-15-07,0.48,0.21,0.31,0.47,0.20,0.31,0.35,0.21,0.20,0.17,1456.81,1392.28,1438.87
2-22-07,0.54,0.24,0.22,0.48,0.21,0.30,0.34,0.22,0.21,0.32,1459.85,1431.64,1472.50
3-1-07,0.37,0.24,0.40,0.47,0.21,0.31,0.35,0.22,0.21,-0.03,1406.01,1422.53,1495.42
3-8-07,0.36,0.19,0.45,0.45,0.20,0.32,0.36,0.22,0.20,-0.09,1406.18,1439.37,1495.92
3-15-07,0.33,0.22,0.45,0.42,0.21,0.35,0.36,0.23,0.21,-0.12,1392.28,1438.87,1512.58
3-22-07,0.44,0.23,0.33,0.43,0.21,0.35,0.35,0.22,0.21,0.11,1431.64,1472.50,1514.14
3-29-07,0.43,0.32,0.26,0.42,0.22,0.34,0.34,0.24,0.22,0.17,1422.53,1495.42,1522.28
4-5-07,0.32,0.28,0.40,0.41,0.23,0.35,0.34,0.24,0.23,-0.08,1439.37,1495.92,1530.23
4-12-07,0.41,0.21,0.38,0.40,0.23,0.36,0.34,0.24,0.23,0.03,1438.87,1512.58,1517.38
4-19-07,0.47,0.23,0.30,0.39,0.23,0.37,0.33,0.24,0.23,0.17,1472.50,1514.14,1515.67
4-26-07,0.39,0.23,0.38,0.39,0.23,0.37,0.34,0.24,0.23,0.01,1495.42,1522.28,1512.84
5-3-07,0.29,0.17,0.54,0.38,0.23,0.38,0.35,0.24,0.23,-0.26,1495.92,1530.23,1515.67
5-10-07,0.43,0.14,0.43,0.40,0.23,0.38,0.36,0.23,0.23,0.00,1512.58,1517.38,1524.87
5-17-07,0.38,0.25,0.37,0.39,0.23,0.38,0.36,0.23,0.23,0.02,1514.14,1515.67,1518.76
5-24-07,0.37,0.24,0.39,0.38,0.23,0.40,0.37,0.22,0.23,-0.01,1522.28,1512.84,1546.17
5-31-07,0.33,0.22,0.45,0.38,0.23,0.40,0.38,0.21,0.23,-0.11,1530.23,1515.67,1517.91
6-7-07,0.41,0.17,0.43,0.38,0.22,0.41,0.38,0.21,0.22,-0.02,1517.38,1524.87,1451.59
6-14-07,0.37,0.19,0.44,0.37,0.22,0.43,0.40,0.20,0.22,-0.06,1515.67,1518.76,1497.49
6-21-07,0.43,0.23,0.34,0.38,0.22,0.42,0.39,0.20,0.22,0.09,1512.84,1546.17,1406.70
6-28-07,0.39,0.25,0.36,0.39,0.22,0.40,0.39,0.21,0.22,0.03,1515.67,1517.91,1464.07
7-5-07,0.44,0.23,0.33,0.39,0.23,0.39,0.38,0.22,0.23,0.11,1524.87,1451.59,1463.76
7-12-07,0.44,0.26,0.30,0.40,0.23,0.38,0.38,0.22,0.23,0.14,1518.76,1497.49,1472.29
7-19-07,0.42,0.22,0.37,0.40,0.22,0.38,0.39,0.22,0.22,0.05,1546.17,1406.70,1471.56
7-26-07,0.44,0.19,0.37,0.42,0.22,0.37,0.38,0.22,0.22,0.07,1517.91,1464.07,1529.03
8-2-07,0.46,0.14,0.40,0.42,0.21,0.36,0.39,0.21,0.21,0.06,1451.59,1463.76,1525.42
8-9-07,0.46,0.15,0.39,0.43,0.21,0.36,0.39,0.21,0.21,0.07,1497.49,1472.29,1539.59
8-16-07,0.42,0.12,0.46,0.43,0.20,0.37,0.40,0.20,0.20,-0.03,1406.70,1471.56,1562.47
8-23-07,0.41,0.16,0.43,0.44,0.20,0.38,0.39,0.18,0.20,-0.02,1464.07,1529.03,1541.24
8-30-07,0.40,0.13,0.46,0.43,0.20,0.40,0.39,0.17,0.20,-0.06,1463.76,1525.42,1515.88
9-6-07,0.38,0.19,0.42,0.42,0.19,0.41,0.39,0.16,0.19,-0.04,1472.29,1539.59,1549.38
9-13-07,0.40,0.25,0.35,0.42,0.19,0.41,0.39,0.17,0.19,0.05,1471.56,1562.47,1475.62
9-20-07,0.39,0.29,0.32,0.42,0.20,0.40,0.38,0.18,0.20,0.08,1529.03,1541.24,1470.58
9-27-07,0.49,0.16,0.34,0.42,0.20,0.40,0.38,0.18,0.20,0.15,1525.42,1515.88,1416.77
10-4-07,0.52,0.23,0.25,0.43,0.20,0.38,0.37,0.19,0.20,0.27,1539.59,1549.38,1469.02
10-11-07,0.55,0.20,0.26,0.44,0.20,0.36,0.36,0.20,0.20,0.29,1562.47,1475.62,1485.01
10-18-07,0.42,0.22,0.36,0.44,0.20,0.35,0.36,0.21,0.20,0.06,1541.24,1470.58,1479.66
10-25-07,0.31,0.21,0.48,0.43,0.20,0.35,0.37,0.22,0.20,-0.17,1515.88,1416.77,1453.00
11-1-07,0.45,0.19,0.36,0.44,0.19,0.34,0.38,0.22,0.19,0.08,1549.38,1469.02,1496.45
11-8-07,0.36,0.12,0.51,0.44,0.18,0.36,0.39,0.20,0.18,-0.15,1475.62,1485.01,1450.38
11-15-07,0.33,0.17,0.50,0.43,0.18,0.38,0.39,0.19,0.18,-0.17,1470.58,1479.66,1409.13
11-22-07,0.26,0.22,0.53,0.40,0.19,0.41,0.40,0.19,0.19,-0.27,1416.77,1453.00,1373.20
11-29-07,0.29,0.15,0.56,0.37,0.19,0.44,0.41,0.19,0.19,-0.28,1469.02,1496.45,1338.60
12-6-07,0.41,0.20,0.40,0.35,0.19,0.46,0.41,0.19,0.19,0.01,1485.01,1450.38,1355.81
12-13-07,0.48,0.17,0.36,0.36,0.19,0.46,0.40,0.18,0.19,0.12,1479.66,1409.13,1326.45
12-20-07,0.36,0.17,0.47,0.37,0.20,0.46,0.40,0.17,0.20,-0.11,1453.00,1373.20,1367.21
12-27-07,0.30,0.20,0.50,0.35,0.20,0.48,0.41,0.18,0.20,-0.20,1496.45,1338.60,1348.78
1-3-08,0.26,0.19,0.55,0.33,0.19,0.48,0.42,0.18,0.19,-0.30,1450.38,1355.81,1380.02
1-10-08,0.20,0.22,0.59,0.32,0.19,0.49,0.44,0.19,0.19,-0.39,1409.13,1326.45,1333.70
1-17-08,0.24,0.21,0.54,0.32,0.19,0.50,0.45,0.19,0.19,-0.30,1373.20,1367.21,1308.77
1-24-08,0.25,0.16,0.59,0.31,0.19,0.50,0.47,0.19,0.19,-0.34,1338.60,1348.78,1298.42
1-31-08,0.30,0.21,0.49,0.30,0.19,0.51,0.49,0.19,0.19,-0.19,1355.81,1380.02,1341.13
2-7-08,0.34,0.19,0.47,0.28,0.19,0.53,0.49,0.19,0.19,-0.13,1326.45,1333.70,1367.53
2-14-08,0.33,0.25,0.42,0.28,0.19,0.52,0.49,0.20,0.19,-0.09,1367.21,1308.77,1354.49
2-21-08,0.33,0.22,0.45,0.28,0.19,0.51,0.50,0.21,0.19,-0.12,1348.78,1298.42,1364.71
2-28-08,0.34,0.20,0.45,0.29,0.20,0.50,0.49,0.21,0.20,-0.11,1380.02,1341.13,1379.93
3-6-08,0.22,0.26,0.52,0.30,0.20,0.49,0.49,0.21,0.20,-0.30,1333.70,1367.53,1385.59
3-13-08,0.20,0.20,0.59,0.29,0.20,0.50,0.50,0.21,0.20,-0.39,1308.77,1354.49,1389.39
3-20-08,0.25,0.21,0.54,0.29,0.20,0.49,0.50,0.22,0.20,-0.29,1298.42,1364.71,1408.66
3-27-08,0.42,0.25,0.34,0.31,0.21,0.47,0.49,0.22,0.21,0.08,1341.13,1379.93,1390.71
4-3-08,0.37,0.24,0.39,0.31,0.21,0.46,0.49,0.23,0.21,-0.03,1367.53,1385.59,1390.84
4-10-08,0.46,0.17,0.37,0.32,0.21,0.46,0.49,0.22,0.21,0.08,1354.49,1389.39,1377.20
4-17-08,0.30,0.21,0.49,0.32,0.21,0.46,0.49,0.22,0.21,-0.18,1364.71,1408.66,1335.49
4-24-08,0.47,0.26,0.28,0.34,0.22,0.44,0.47,0.22,0.22,0.19,1379.93,1390.71,1337.81
5-1-08,0.53,0.20,0.26,0.38,0.22,0.41,0.45,0.22,0.22,0.27,1385.59,1390.84,1321.97
5-8-08,0.53,0.22,0.25,0.42,0.22,0.36,0.43,0.22,0.22,0.28,1389.39,1377.20,1261.52
5-15-08,0.45,0.25,0.30,0.44,0.22,0.33,0.41,0.23,0.22,0.15,1408.66,1335.49,1244.69
5-22-08,0.46,0.19,0.34,0.45,0.22,0.33,0.40,0.22,0.22,0.12,1390.71,1337.81,1245.36
5-29-08,0.31,0.23,0.46,0.44,0.22,0.34,0.40,0.22,0.22,-0.14,1390.84,1321.97,1282.19
6-5-08,0.43,0.18,0.38,0.44,0.22,0.34,0.40,0.22,0.22,0.05,1377.20,1261.52,1284.26
6-12-08,0.31,0.15,0.54,0.44,0.22,0.35,0.41,0.21,0.22,-0.22,1335.49,1244.69,1289.19
6-19-08,0.33,0.21,0.46,0.42,0.22,0.37,0.41,0.21,0.22,-0.13,1337.81,1245.36,1285.83
6-26-08,0.31,0.16,0.52,0.39,0.21,0.41,0.41,0.20,0.21,-0.21,1321.97,1282.19,1274.54
7-3-08,0.24,0.24,0.52,0.36,0.21,0.44,0.40,0.20,0.21,-0.28,1261.52,1284.26,1281.66
7-10-08,0.22,0.23,0.55,0.33,0.21,0.47,0.40,0.20,0.21,-0.33,1244.69,1289.19,1274.98
7-17-08,0.25,0.17,0.58,0.30,0.21,0.50,0.42,0.20,0.21,-0.33,1245.36,1285.83,1232.04
7-24-08,0.36,0.20,0.44,0.31,0.21,0.50,0.42,0.19,0.21,-0.08,1282.19,1274.54,1156.39
7-31-08,0.40,0.19,0.41,0.30,0.21,0.50,0.42,0.19,0.21,-0.01,1284.26,1281.66,1185.87
8-7-08,0.36,0.22,0.42,0.31,0.21,0.49,0.42,0.20,0.21,-0.07,1289.19,1274.98,1161.06
8-14-08,0.43,0.18,0.39,0.32,0.20,0.48,0.43,0.20,0.20,0.04,1285.83,1232.04,984.94
8-21-08,0.38,0.25,0.37,0.33,0.21,0.46,0.43,0.21,0.21,0.01,1274.54,1156.39,907.84
8-28-08,0.31,0.24,0.45,0.34,0.21,0.45,0.45,0.21,0.21,-0.15,1281.66,1185.87,896.78
9-4-08,0.37,0.20,0.43,0.36,0.20,0.44,0.45,0.21,0.20,-0.06,1274.98,1161.06,930.09
9-11-08,0.29,0.16,0.55,0.36,0.20,0.43,0.47,0.20,0.20,-0.26,1232.04,984.94,952.77
9-18-08,0.27,0.18,0.54,0.35,0.20,0.45,0.47,0.20,0.20,-0.27,1156.39,907.84,852.30
9-25-08,0.34,0.20,0.46,0.34,0.20,0.45,0.48,0.20,0.20,-0.12,1185.87,896.78,806.58
10-2-08,0.33,0.12,0.55,0.34,0.20,0.47,0.48,0.19,0.20,-0.22,1161.06,930.09,887.68
10-9-08,0.31,0.08,0.61,0.33,0.19,0.50,0.49,0.18,0.19,-0.29,984.94,952.77,870.74
10-16-08,0.41,0.19,0.40,0.33,0.19,0.50,0.48,0.17,0.19,0.01,907.84,852.30,899.24
10-23-08,0.39,0.23,0.39,0.34,0.19,0.49,0.47,0.17,0.19,0.00,896.78,806.58,904.42
10-30-08,0.37,0.22,0.41,0.34,0.19,0.49,0.46,0.17,0.19,-0.03,930.09,887.68,872.80
11-6-08,0.45,0.22,0.33,0.36,0.19,0.46,0.45,0.18,0.19,0.12,952.77,870.74,903.25
11-13-08,0.38,0.19,0.43,0.37,0.19,0.45,0.45,0.18,0.19,-0.04,852.30,899.24,906.65
11-20-08,0.24,0.18,0.57,0.36,0.19,0.46,0.46,0.18,0.19,-0.33,806.58,904.42,842.62
11-27-08,0.31,0.24,0.45,0.36,0.19,0.45,0.46,0.19,0.19,-0.14,887.68,872.80,840.24
12-4-08,0.27,0.26,0.48,0.35,0.20,0.43,0.46,0.22,0.20,-0.21,870.74,903.25,874.09
12-11-08,0.38,0.23,0.40,0.35,0.20,0.43,0.47,0.22,0.20,-0.02,899.24,906.65,832.23
12-18-08,0.40,0.25,0.36,0.35,0.20,0.43,0.46,0.22,0.20,0.04,904.42,842.62,833.74
12-25-08,0.29,0.27,0.44,0.34,0.20,0.43,0.46,0.23,0.20,-0.15,872.80,840.24,788.42
1-1-09,0.24,0.21,0.55,0.31,0.20,0.46,0.46,0.23,0.20,-0.31,903.25,874.09,764.90
1-8-09,0.49,0.16,0.35,0.33,0.20,0.45,0.45,0.22,0.20,0.14,906.65,832.23,712.87
1-15-09,0.28,0.25,0.47,0.33,0.21,0.44,0.45,0.23,0.21,-0.20,842.62,833.74,721.36
1-22-09,0.27,0.26,0.46,0.33,0.22,0.44,0.44,0.24,0.22,-0.19,840.24,788.42,794.35
1-29-09,0.25,0.27,0.47,0.32,0.23,0.44,0.43,0.24,0.23,-0.22,874.09,764.90,813.88
2-5-09,0.25,0.31,0.44,0.31,0.24,0.44,0.44,0.25,0.24,-0.19,832.23,712.87,811.08
2-12-09,0.33,0.28,0.39,0.30,0.24,0.45,0.44,0.25,0.24,-0.06,833.74,721.36,825.16
2-19-09,0.22,0.22,0.57,0.29,0.24,0.46,0.45,0.25,0.24,-0.35,788.42,794.35,841.50
2-26-09,0.24,0.21,0.55,0.29,0.24,0.46,0.46,0.25,0.24,-0.31,764.90,813.88,843.55
3-5-09,0.19,0.11,0.70,0.25,0.23,0.51,0.48,0.24,0.23,-0.51,712.87,811.08,873.64
3-12-09,0.28,0.18,0.54,0.25,0.23,0.52,0.48,0.23,0.23,-0.27,721.36,825.16,919.53
3-19-09,0.45,0.17,0.38,0.28,0.23,0.51,0.47,0.22,0.23,0.07,794.35,841.50,883.92
3-26-09,0.39,0.18,0.42,0.29,0.22,0.50,0.47,0.21,0.22,-0.03,813.88,843.55,903.47
4-2-09,0.43,0.20,0.37,0.32,0.22,0.49,0.47,0.19,0.22,0.06,811.08,873.64,893.06
4-9-09,0.36,0.20,0.44,0.32,0.22,0.50,0.47,0.18,0.22,-0.09,825.16,919.53,931.76
4-16-09,0.44,0.20,0.36,0.35,0.21,0.47,0.47,0.18,0.21,0.08,841.50,883.92,939.15
4-23-09,0.32,0.30,0.39,0.36,0.22,0.45,0.46,0.19,0.22,-0.07,843.55,903.47,910.71
4-30-09,0.36,0.20,0.44,0.38,0.22,0.42,0.46,0.20,0.22,-0.08,873.64,893.06,900.94
5-7-09,0.44,0.23,0.33,0.40,0.22,0.39,0.45,0.21,0.22,0.11,919.53,931.76,923.33
5-14-09,0.44,0.21,0.35,0.40,0.22,0.39,0.45,0.22,0.22,0.09,883.92,939.15,879.56
5-21-09,0.34,0.21,0.45,0.39,0.21,0.39,0.45,0.22,0.21,-0.12,903.47,910.71,932.68
5-28-09,0.40,0.11,0.49,0.39,0.20,0.41,0.45,0.21,0.20,-0.08,893.06,900.94,954.07
6-4-09,0.48,0.16,0.37,0.40,0.19,0.40,0.45,0.20,0.19,0.11,931.76,923.33,975.15
6-11-09,0.39,0.22,0.39,0.40,0.19,0.40,0.44,0.20,0.19,0.00,939.15,879.56,1002.72
6-18-09,0.33,0.20,0.46,0.40,0.19,0.41,0.43,0.19,0.19,-0.13,910.71,932.68,1005.81
6-25-09,0.28,0.23,0.49,0.39,0.20,0.42,0.42,0.20,0.20,-0.21,900.94,954.07,996.46
7-2-09,0.38,0.18,0.45,0.38,0.20,0.43,0.41,0.19,0.20,-0.07,923.33,975.15,1028.12
7-9-09,0.28,0.17,0.55,0.36,0.20,0.46,0.42,0.18,0.20,-0.27,879.56,1002.72,994.75
7-16-09,0.29,0.24,0.47,0.35,0.20,0.46,0.42,0.19,0.20,-0.18,932.68,1005.81,1033.37
7-23-09,0.38,0.20,0.42,0.35,0.20,0.45,0.43,0.20,0.20,-0.05,954.07,996.46,1068.76
7-30-09,0.48,0.21,0.31,0.35,0.20,0.44,0.42,0.21,0.20,0.16,975.15,1028.12,1060.87
8-6-09,0.50,0.15,0.35,0.36,0.20,0.44,0.42,0.20,0.20,0.15,1002.72,994.75,1057.08
8-13-09,0.51,0.16,0.33,0.39,0.19,0.42,0.42,0.19,0.19,0.18,1005.81,1033.37,1057.58
8-20-09,0.34,0.26,0.40,0.39,0.20,0.41,0.41,0.20,0.20,-0.06,996.46,1068.76,1092.02
8-27-09,0.34,0.17,0.49,0.39,0.19,0.42,0.42,0.20,0.19,-0.15,1028.12,1060.87,1081.40
9-3-09,0.38,0.24,0.38,0.40,0.19,0.39,0.42,0.20,0.19,0.00,994.75,1057.08,1042.63
9-10-09,0.37,0.19,0.44,0.41,0.19,0.39,0.42,0.20,0.19,-0.07,1033.37,1057.58,1046.50
9-17-09,0.42,0.18,0.40,0.42,0.20,0.39,0.42,0.19,0.20,0.02,1068.76,1092.02,1098.51
9-24-09,0.39,0.16,0.45,0.41,0.20,0.40,0.42,0.19,0.20,-0.05,1060.87,1081.40,1109.80
10-1-09,0.44,0.21,0.35,0.40,0.20,0.40,0.42,0.20,0.20,0.08,1057.08,1042.63,1110.63
10-8-09,0.35,0.24,0.41,0.38,0.20,0.41,0.42,0.21,0.20,-0.06,1057.58,1046.50,1109.24
10-15-09,0.47,0.19,0.34,0.40,0.20,0.41,0.41,0.20,0.20,0.14,1092.02,1098.51,1095.95
10-22-09,0.40,0.24,0.36,0.40,0.20,0.39,0.40,0.21,0.20,0.05,1081.40,1109.80,1109.18
10-29-09,0.34,0.24,0.42,0.40,0.20,0.40,0.40,0.21,0.20,-0.09,1042.63,1110.63,1127.78
11-5-09,0.22,0.22,0.56,0.38,0.20,0.41,0.40,0.21,0.20,-0.33,1046.50,1109.24,1115.10
11-12-09,0.39,0.23,0.39,0.37,0.21,0.41,0.40,0.22,0.21,0.00,1098.51,1095.95,1137.14
11-19-09,0.43,0.25,0.32,0.38,0.21,0.39,0.40,0.23,0.21,0.11,1109.80,1109.18,1145.68
11-26-09,0.42,0.17,0.42,0.38,0.21,0.40,0.40,0.22,0.21,0.00,1110.63,1127.78,1138.04
12-3-09,0.42,0.25,0.34,0.39,0.21,0.39,0.40,0.22,0.21,0.08,1109.24,1115.10,1097.50
12-10-09,0.43,0.22,0.35,0.38,0.21,0.39,0.40,0.23,0.21,0.07,1095.95,1137.14,1097.28
12-17-09,0.42,0.29,0.28,0.38,0.22,0.38,0.39,0.23,0.22,0.14,1109.18,1145.68,1068.13
12-24-09,0.38,0.25,0.38,0.39,0.22,0.38,0.39,0.23,0.22,0.00,1127.78,1138.04,1099.51
12-31-09,0.49,0.28,0.23,0.42,0.23,0.34,0.37,0.24,0.23,0.26,1115.10,1097.50,1094.60
1-7-10,0.41,0.33,0.26,0.42,0.24,0.32,0.37,0.25,0.24,0.15,1137.14,1097.28,1118.79
1-14-10,0.47,0.26,0.27,0.43,0.24,0.32,0.35,0.25,0.24,0.21,1145.68,1068.13,1145.61
1-21-10,0.40,0.25,0.35,0.43,0.24,0.31,0.35,0.27,0.24,0.05,1138.04,1099.51,1166.21
1-28-10,0.35,0.28,0.37,0.42,0.25,0.31,0.35,0.27,0.25,-0.02,1097.50,1094.60,1167.72
2-4-10,0.29,0.28,0.43,0.40,0.25,0.32,0.36,0.28,0.25,-0.14,1097.28,1118.79,1169.43
2-11-10,0.37,0.21,0.42,0.40,0.25,0.34,0.36,0.27,0.25,-0.05,1068.13,1145.61,1182.45
2-18-10,0.36,0.29,0.35,0.39,0.25,0.33,0.36,0.27,0.25,0.01,1099.51,1166.21,1210.65
2-25-10,0.35,0.36,0.30,0.38,0.26,0.34,0.34,0.28,0.26,0.05,1094.60,1167.72,1205.94
3-4-10,0.36,0.38,0.26,0.37,0.27,0.34,0.33,0.29,0.27,0.10,1118.79,1169.43,1191.36
3-11-10,0.45,0.29,0.25,0.37,0.27,0.34,0.33,0.29,0.27,0.20,1145.61,1182.45,1165.87
3-18-10,0.35,0.35,0.30,0.36,0.29,0.33,0.32,0.30,0.29,0.05,1166.21,1210.65,1171.67
3-25-10,0.32,0.33,0.35,0.36,0.29,0.33,0.32,0.31,0.29,-0.02,1167.72,1205.94,1115.05
4-1-10,0.41,0.28,0.31,0.37,0.29,0.32,0.32,0.31,0.29,0.10,1169.43,1191.36,1067.95
4-8-10,0.43,0.27,0.30,0.38,0.29,0.30,0.32,0.32,0.29,0.13,1182.45,1165.87,1098.38
4-15-10,0.48,0.22,0.30,0.40,0.29,0.30,0.32,0.31,0.29,0.19,1210.65,1171.67,1055.69
4-22-10,0.38,0.28,0.34,0.40,0.29,0.30,0.32,0.30,0.29,0.04,1205.94,1115.05,1114.61
4-29-10,0.41,0.30,0.29,0.41,0.29,0.30,0.32,0.29,0.29,0.13,1191.36,1067.95,1092.04
5-6-10,0.39,0.32,0.29,0.40,0.29,0.31,0.32,0.29,0.29,0.11,1165.87,1098.38,1030.71
5-13-10,0.37,0.27,0.37,0.40,0.29,0.32,0.33,0.28,0.29,0.00,1171.67,1055.69,1060.27
5-20-10,0.41,0.25,0.34,0.41,0.29,0.32,0.32,0.27,0.29,0.08,1115.05,1114.61,1095.17
5-27-10,0.30,0.19,0.51,0.40,0.29,0.34,0.33,0.26,0.29,-0.21,1067.95,1092.04,1069.59
6-3-10,0.37,0.22,0.41,0.39,0.29,0.35,0.33,0.26,0.29,-0.04,1098.38,1030.71,1106.13
6-10-10,0.34,0.22,0.43,0.37,0.28,0.37,0.33,0.26,0.28,-0.09,1055.69,1060.27,1127.24
6-17-10,0.42,0.27,0.31,0.38,0.28,0.37,0.33,0.26,0.28,0.12,1114.61,1095.17,1089.47
6-24-10,0.34,0.33,0.32,0.37,0.27,0.37,0.34,0.26,0.27,0.02,1092.04,1069.59,1094.16
7-1-10,0.25,0.33,0.42,0.35,0.28,0.39,0.35,0.26,0.28,-0.17,1030.71,1106.13,1055.33
7-8-10,0.21,0.22,0.57,0.33,0.27,0.41,0.37,0.26,0.27,-0.36,1060.27,1127.24,1080.29
7-15-10,0.39,0.23,0.38,0.33,0.26,0.42,0.37,0.25,0.26,0.02,1095.17,1089.47,1091.84
7-22-10,0.32,0.23,0.45,0.33,0.26,0.41,0.38,0.26,0.26,-0.13,1069.59,1094.16,1125.07
7-29-10,0.40,0.27,0.33,0.34,0.26,0.40,0.38,0.26,0.26,0.07,1106.13,1055.33,1134.24
8-5-10,0.30,0.31,0.38,0.33,0.27,0.40,0.38,0.27,0.27,-0.08,1127.24,1080.29,1144.73
8-12-10,0.40,0.30,0.30,0.33,0.27,0.40,0.38,0.28,0.27,0.10,1089.47,1091.84,1159.97
8-19-10,0.30,0.27,0.42,0.32,0.27,0.41,0.39,0.27,0.27,-0.12,1094.16,1125.07,1178.10
8-26-10,0.21,0.30,0.49,0.32,0.26,0.42,0.40,0.27,0.26,-0.29,1055.33,1134.24,1178.17
9-2-10,0.31,0.27,0.42,0.33,0.26,0.40,0.41,0.27,0.26,-0.11,1080.29,1144.73,1182.45
9-9-10,0.44,0.25,0.32,0.33,0.26,0.39,0.40,0.27,0.26,0.12,1091.84,1159.97,1197.96
9-16-10,0.51,0.25,0.24,0.36,0.27,0.36,0.39,0.28,0.27,0.27,1125.07,1178.10,1225.85
9-23-10,0.45,0.30,0.25,0.36,0.27,0.35,0.38,0.28,0.27,0.20,1134.24,1178.17,1223.25
9-30-10,0.43,0.26,0.32,0.38,0.27,0.35,0.37,0.27,0.27,0.11,1144.73,1182.45,1199.73
10-7-10,0.49,0.23,0.28,0.39,0.27,0.34,0.37,0.27,0.27,0.21,1159.97,1197.96,1206.07
10-14-10,0.47,0.26,0.27,0.41,0.27,0.32,0.37,0.26,0.27,0.20,1178.10,1225.85,1228.28
10-21-10,0.50,0.25,0.25,0.45,0.26,0.29,0.36,0.26,0.26,0.24,1178.17,1223.25,1241.59
10-28-10,0.51,0.27,0.22,0.47,0.27,0.27,0.33,0.26,0.27,0.30,1182.45,1199.73,1258.84
11-4-10,0.48,0.22,0.30,0.48,0.26,0.27,0.33,0.26,0.26,0.18,1197.96,1206.07,1259.78
11-11-10,0.58,0.14,0.28,0.49,0.26,0.27,0.32,0.24,0.26,0.29,1225.85,1228.28,1276.56
11-18-10,0.40,0.28,0.33,0.48,0.26,0.28,0.32,0.24,0.26,0.08,1223.25,1241.59,1285.96
11-25-10,0.47,0.28,0.25,0.49,0.26,0.27,0.31,0.24,0.26,0.23,1199.73,1258.84,1295.02
12-2-10,0.50,0.24,0.26,0.49,0.25,0.27,0.31,0.24,0.25,0.23,1206.07,1259.78,1296.63
12-9-10,0.53,0.24,0.23,0.50,0.25,0.26,0.29,0.24,0.25,0.30,1228.28,1276.56,1304.03
12-16-10,0.50,0.23,0.27,0.50,0.25,0.27,0.28,0.24,0.25,0.23,1241.59,1285.96,1324.57
12-23-10,0.63,0.20,0.16,0.51,0.24,0.26,0.26,0.23,0.24,0.47,1258.84,1295.02,1336.32
12-30-10,0.52,0.28,0.20,0.52,0.25,0.25,0.26,0.24,0.25,0.32,1259.78,1296.63,1343.01
1-6-11,0.56,0.26,0.18,0.51,0.25,0.23,0.25,0.25,0.25,0.38,1276.56,1304.03,1327.22
1-13-11,0.52,0.24,0.23,0.53,0.24,0.22,0.25,0.25,0.24,0.29,1285.96,1324.57,1321.82
1-20-11,0.51,0.20,0.29,0.53,0.24,0.23,0.25,0.24,0.24,0.22,1295.02,1336.32,1304.28
1-27-11,0.42,0.24,0.34,0.52,0.24,0.24,0.25,0.24,0.24,0.08,1296.63,1343.01,1298.38
2-3-11,0.52,0.22,0.27,0.52,0.24,0.24,0.25,0.23,0.24,0.25,1304.03,1327.22,1328.26
2-10-11,0.49,0.24,0.27,0.52,0.24,0.24,0.26,0.23,0.24,0.22,1324.57,1321.82,1335.54
2-17-11,0.47,0.28,0.26,0.50,0.24,0.26,0.26,0.24,0.24,0.21,1336.32,1304.28,1314.41
2-24-11,0.37,0.27,0.36,0.48,0.24,0.28,0.26,0.24,0.24,0.00,1343.01,1298.38,1330.36
3-3-11,0.37,0.30,0.33,0.46,0.25,0.29,0.26,0.25,0.25,0.04,1327.22,1328.26,1347.24
3-10-11,0.36,0.32,0.32,0.44,0.25,0.31,0.26,0.26,0.25,0.04,1321.82,1335.54,1363.61
3-17-11,0.28,0.31,0.40,0.41,0.25,0.32,0.27,0.27,0.25,-0.12,1304.28,1314.41,1357.16
